abbr,name,Tmin [C],Tmax [C],mp [C],A [log10(atm)],B [K],C [K],SE [atm],ref,data_source,data_num,formula,IUPAC,CAS,smiles,phase,Tmid [C],P@25 [log10(atm)],P@100 [log10(atm)],P@200 [log10(atm)],P@500 [log10(atm)],P@min [log10(atm)],P@max [log10(atm)],P@mid [log10(atm)],data_type,P25_MAD,P25_mean,P25_SD,P25_median,num_valid,num_outliers
NG,Nitroglycerin,25.0,240.0,13.0,6.47842904,3051.78389,-50.72746857,0.03688162,Suceska 2010,Suceska 2010,15,C3H5N3O9,"1,3-dinitrooxypropan-2-yl nitrate",55-63-0,O=N(=O)OCC(ON(=O)=O)CON(=O)=O,liquid,132.5,-5.855871609023152,-2.9867403960961934,-0.746052759465079,2.2540537509857668,-5.855871609023152,-0.1211280372960255,-2.120021663324513,valid,0.1328187685605391,-6.178420474795958,0.18330322803891455,-6.21900469562301,7,1
NG,Nitroglycerin,17.0,35.4,13.0,5.944476969,3658.86464,0.0,0.030548259,Tunnel 2016,Tunnel 2016,26,C3H5N3O9,"1,3-dinitrooxypropan-2-yl nitrate",55-63-0,O=N(=O)OCC(ON(=O)=O)CON(=O)=O,liquid,26.2,-6.327415165831461,-3.8608684416927517,-1.7885139218380006,1.212064578131475,-6.6657751075121485,-5.913778224647707,-6.278221009954402,valid,0.1328187685605391,-6.178420474795958,0.18330322803891455,-6.21900469562301,7,1
NG,Nitroglycerin,20.0,60.0,13.0,10.31,4975.0,0.0,,Vacek 1959 [65],Ewing 2013,1,C3H5N3O9,"1,3-dinitrooxypropan-2-yl nitrate",55-63-0,O=N(=O)OCC(ON(=O)=O)CON(=O)=O,liquid,40.0,-6.376231762535637,-3.0224400375184253,-0.20463595054422434,3.875284873569165,-6.660834044004778,-4.6232132672970145,-5.57695513332269,valid,0.1328187685605391,-6.178420474795958,0.18330322803891455,-6.21900469562301,7,1
NGu,Nitroguanidine,190.0,225.0,236.0,12.62663924,7275.301161,0.0,,Cuddy 2014,Cuddy 2014,6,CH4N4O2,1-nitroguanidine,556-88-7,O=N(=O)NC(=N)N,solid,207.5,-11.774840421244345,-6.870348997974009,-2.7496709385903007,3.2166914148690413,-3.0816651128014705,-1.9780002481059942,-2.509740997178822,valid,0.9796450249974837,-12.75448544624183,1.3854272806627712,-12.75448544624183,2,0
NGu,Nitroguanidine,129.2,199.8,232.0,11.26,7452.0,0.0,,Cundall 1981 [54],Ewing 2013,1,CH4N4O2,1-nitroguanidine,556-88-7,O=N(=O)NC(=N)N,solid,164.5,-13.734130471239313,-8.710521238108003,-4.489762231850365,1.6215081161482239,-7.261188020380269,-4.496422454804948,-5.767304924026048,valid,0.9796450249974837,-12.75448544624183,1.3854272806627712,-12.75448544624183,2,0
NM,Nitromethane,131.85,202.85,-29.15,4.10778327,1229.574,-76.221,,Berman 1967,NIST,2,CH3NO2,nitromethane,75-52-5,O=N(=O)C,liquid,167.35,-1.432610279288287,-0.0331864567697,1.0100655421443876,2.3435088604116485,0.3679641209667581,1.0321489820559102,0.7324198809492994,valid,0.009018279389569006,-1.3432365040833498,0.06007566615405105,-1.3187281569679694,4,0
NM,Nitromethane,10.0,100.0,-29.0,5.206,1946.0,0.0,,Holcomb 1949 [26],Ewing 2013,1,CH3NO2,nitromethane,75-52-5,O=N(=O)C,liquid,55.0,-1.3209159818883114,-0.009060967439367573,1.0931393849730533,2.689023992756904,-1.6666823238566133,-0.009060967439367573,-0.7242148407740361,valid,0.009018279389569006,-1.3432365040833498,0.06007566615405105,-1.3187281569679694,4,0
NM,Nitromethane,24.0,26.0,-29.0,5.69,2089.0,0.0,,Jones 1947 [29],Ewing 2013,1,CH3NO2,nitromethane,75-52-5,O=N(=O)C,liquid,25.0,-1.3165403320476274,0.09171512796462533,1.2749096481031383,2.9880663519368817,-1.3401194682820128,-1.2931188367039947,-1.3165403320476274,valid,0.009018279389569006,-1.3432365040833498,0.06007566615405105,-1.3187281569679694,4,0
NM,Nitromethane,55.0,101.0,-29.0,5.11,1912.0,0.0,,McCullough 1954 [39],Ewing 2013,1,CH3NO2,nitromethane,75-52-5,O=N(=O)C,liquid,78.0,-1.3028794231091734,-0.01394479431863882,1.068998203529536,2.6369999353294964,-0.7166036873381074,-0.0002498997728181962,-0.3349665385163032,valid,0.009018279389569006,-1.3432365040833498,0.06007566615405105,-1.3187281569679694,4,0
NMP,N-methyl-2-pyrrolidine,141.3,201.95,-25.0,4.042082203,1508.535023,-101.8722514,0.002223192,Blanco 1997,Blanco 1997,22,C5H9NO,1-methylpyrrolidin-2-one,872-50-4,O=C1N(C)CCC1,liquid,171.625,-3.6436337467701723,-1.5187683672557277,-0.021008107928480513,1.7948231121897313,-0.7840291557149301,0.00022028716280164673,-0.3572264323464127,outlier,0.03410083095593741,-3.334249971413397,0.07961137822835189,-3.3372340024248723,6,1
NMP,N-methyl-2-pyrrolidine,79.12,104.71,-25.0,5.063636197,2214.466207,-34.08203136,0.00127399,Chylinski 2004,Chylinski 2004,21,C5H9NO,1-methylpyrrolidin-2-one,872-50-4,O=C1N(C)CCC1,liquid,91.91499999999999,-3.322334348405108,-1.4674030394168556,0.020074914542426825,2.06734045565572,-1.8959802098210314,-1.3779232076370134,-1.6269382941866048,valid,0.03410083095593741,-3.334249971413397,0.07961137822835189,-3.3372340024248723,6,1
NMP,N-methyl-2-pyrrolidine,63.73,204.21,-25.0,4.034189561,1562.572281,-89.71062267,0.002585531,Kneisl 1987,Kneisl 1987,25,C5H9NO,1-methylpyrrolidin-2-one,872-50-4,O=C1N(C)CCC1,liquid,133.97,-3.462341569613315,-1.4787081024066762,-0.04095861986928373,1.7478532262331647,-2.287678859268679,0.003298832469805113,-0.8887030584434559,valid,0.03410083095593741,-3.334249971413397,0.07961137822835189,-3.3372340024248723,6,1
NMP,N-methyl-2-pyrrolidine,56.85,99.76,-25.0,7.305735954,3773.461121,57.53928944,0.013674654,Linek 1996,Linek 1996,23,C5H9NO,1-methylpyrrolidin-2-one,872-50-4,O=C1N(C)CCC1,liquid,78.305,-3.303133171468935,-1.455710437913786,0.19524551055827377,2.7631697153720323,-2.4312409766557446,-1.4605954433851496,-1.9204591749507474,valid,0.03410083095593741,-3.334249971413397,0.07961137822835189,-3.3372340024248723,6,1
NMP,N-methyl-2-pyrrolidine,107.58,202.57,-25.0,4.359902523,1785.940512,-66.866,,Palczewska-Tulinska 2007,Palczewska-Tulinska 2007,20,C5H9NO,1-methylpyrrolidin-2-one,872-50-4,O=C1N(C)CCC1,liquid,155.075,-3.3619481540896388,-1.4710926057040785,-0.03589084321673486,1.831258929204869,-1.3302706475452046,-0.008259490824006122,-0.5823862037232868,valid,0.03410083095593741,-3.334249971413397,0.07961137822835189,-3.3372340024248723,6,1
NMP,N-methyl-2-pyrrolidine,0.5,35.02,-25.0,5.145397259,2236.385663,-34.50708142,0.000486988,Ruzika 2015,Ruzika 2015,13,C5H9NO,1-methylpyrrolidin-2-one,872-50-4,O=C1N(C)CCC1,liquid,17.76,-3.3372340024248723,-1.4585667995949034,0.0469776373183004,2.117701999564863,-4.206272764429385,-3.0266476589023013,-3.5767564332647312,valid,0.03410083095593741,-3.334249971413397,0.07961137822835189,-3.3372340024248723,6,1
NMP,N-methyl-2-pyrrolidine,25.0,125.0,-25.0,5.532945921,2668.153712,6.731172717,0.000850087,Weidliich 1987,Weidliich 1987,24,C5H9NO,1-methylpyrrolidin-2-one,872-50-4,O=C1N(C)CCC1,liquid,75.0,-3.2185085824785133,-1.490707535992179,-0.027084069119009513,2.1117148343403294,-3.2185085824785133,-1.0570214368177488,-1.985496637032571,valid,0.03410083095593741,-3.334249971413397,0.07961137822835189,-3.3372340024248723,6,1
NTO,"3-Nitro-1,2,4-triazol-5-one",161.0,214.0,273.0,6.728920171,4659.111202,0.0,,Brady 2012,Brady 2012,3,C2H2N4O3,"3-nitro-1,4-dihydro-1,2,4-triazol-5-one",932-64-9,O=C1NN=C(N1)N(=O)=O,solid,187.5,-8.89781537151216,-5.756973442828219,-3.1180864907351786,0.7027787986919103,-4.002650028239895,-2.835097486805605,-3.385290622444046,valid,0.8235954575384028,-10.37969434618988,1.8632004238330064,-9.834636564249035,4,0
NTO,"3-Nitro-1,2,4-triazol-5-one",159.0,209.0,273.0,6.837493792,4758.998933,0.0,,Brady 2012,Brady 2012,3,C2H2N4O3,"3-nitro-1,4-dihydro-1,2,4-triazol-5-one",932-64-9,O=C1NN=C(N1)N(=O)=O,solid,184.0,-9.124266841909106,-5.916087698017419,-3.2206250561454084,0.682156621981246,-4.1748836996117085,-3.0328762857766254,-3.572653715382698,valid,0.8235954575384028,-10.37969434618988,1.8632004238330064,-9.834636564249035,4,0
NTO,"3-Nitro-1,2,4-triazol-5-one",165.0,214.0,273.0,9.26954289,5907.707837,0.0,,Brady 2012,Brady 2012,3,C2H2N4O3,"3-nitro-1,4-dihydro-1,2,4-triazol-5-one",932-64-9,O=C1NN=C(N1)N(=O)=O,solid,189.5,-10.545006286588965,-6.562449169493501,-3.216366096579309,1.6284540495421327,-4.213756977625243,-2.857538782995997,-3.49973807185021,valid,0.8235954575384028,-10.37969434618988,1.8632004238330064,-9.834636564249035,4,0
NTO,"3-Nitro-1,2,4-triazol-5-one",205.0,250.0,265.0,12.84378648,7690.92098,0.0,,Cuddy 2014,Cuddy 2014,6,C2H2N4O3,"3-nitro-1,4-dihydro-1,2,4-triazol-5-one",932-64-9,O=C1NN=C(N1)N(=O)=O,solid,227.5,-12.95168888474929,-7.767016092691948,-3.410933968060869,2.896271793328591,-3.2409588509630876,-1.8573909643276316,-2.51808504701488,valid,0.8235954575384028,-10.37969434618988,1.8632004238330064,-9.834636564249035,4,0
PETN,Pentaerythritol tetranitrate,111.0,140.0,143.0,17.85120185,8820.520927,0.0,,Brady 2012,Brady 2012,3,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,125.5,-11.732970301601544,-5.786801438221897,-0.7909220578516347,6.442651210408716,-5.10993553643759,-3.4982376441304623,-4.274775641533928,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PETN,Pentaerythritol tetranitrate,113.0,140.0,143.0,18.16389388,8943.426266,0.0,,Brady 2012,Brady 2012,3,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,126.5,-11.83250479851753,-5.803481883097952,-0.7379898059346957,6.596376236593157,-4.996604024959215,-3.4830291891032346,-4.214252663225324,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PETN,Pentaerythritol tetranitrate,116.0,142.0,143.0,17.67748406,8762.325467,0.0,,Brady 2012,Brady 2012,3,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,129.0,-11.711499562337753,-5.804561945627764,-0.8416440537060126,6.344204014730648,-4.839091725686753,-3.428924387549081,-4.111215348181027,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PETN,Pentaerythritol tetranitrate,116.0,144.0,143.0,17.94674664,8882.190744,0.0,,Brady 2012,Brady 2012,3,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,130.0,-11.844267091343283,-5.856524816518824,-0.8257160969755901,6.458431637736533,-4.877847331476293,-3.345811777835312,-4.08522841643061,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PETN,Pentaerythritol tetranitrate,50.0,98.0,141.0,11.56,6352.0,0.0,,Crimmins 1969 [53],Ewing 2013,1,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,74.0,-9.744712393090728,-5.462645048907946,-1.864918102081793,3.344259199379163,-8.096506266439734,-5.554374242220126,-6.73756589370589,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PETN,Pentaerythritol tetranitrate,54.7,131.9,141.0,15.19,7856.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,93.30000000000001,-11.159153110850246,-5.86319576577784,-1.4136140758744613,5.02897044557977,-8.772177825224952,-4.205136402913224,-6.2481225269477445,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PETN,Pentaerythritol tetranitrate,18.0,38.0,141.0,13.56,7243.0,0.0,,Dionne 1986 [40],Ewing 2013,1,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,28.0,-10.73314103639108,-5.8504247621599905,-1.7480418471943366,4.191830821962103,-11.317211059591278,-9.718161658364133,-10.491137306989872,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PETN,Pentaerythritol tetranitrate,97.0,138.0,141.0,14.85,7750.0,0.0,,Edwards 1953 [50],Ewing 2013,1,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,117.5,-11.14362736877411,-5.919127696636744,-1.5295836415513069,4.826071913600206,-6.087457787383494,-3.9995682840812368,-4.988730321259441,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PETN,Pentaerythritol tetranitrate,110.0,135.0,141.0,14.51582023,7465.522144,0.0,,Hikal 2014,Hikal 2014,29,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,122.5,-10.523663734447428,-5.490938832039394,-1.2625209810324431,4.859838668854039,-4.968773647071643,-3.775303484320716,-4.353185568053835,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PETN,Pentaerythritol tetranitrate,83.0,109.0,141.0,16.51,8197.0,0.0,,Lau 2004 [61],Ewing 2013,1,C5H8N4O12,"[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",78-11-5,O=N(=O)OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O,solid,96.0,-10.982872715076304,-5.457037384429853,-0.8143157561027152,5.907917609778181,-6.505583321634141,-4.939692529111603,-5.695065691453337,valid,0.5708446921574701,-11.140841211243,0.6807736270445742,-11.151390239812178,10,0
PGDN,Propylene Glycol Dinitrate,25.0,70.0,-30.0,8.713245793,3955.823584,0.0,0.08257345,Fettaka 2016,Fettaka 2016,28,C3H6N2O6,1-nitrooxypropan-2-yl nitrate,6423-43-4,O=N(=O)OCC(ON(=O)=O)C,liquid,47.5,-4.554651520432838,-1.8879161633178345,0.35263375876138525,3.596743711903188,-4.554651520432838,-2.814726184269416,-3.6236436004196175,valid,,,,,1,0
p-MNT,P-Nitrotoluene,128.0,184.0,52.0,4.36221327,1931.718,-68.661,,Aim 1994,Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,156.0,-4.055262077402274,-1.9819173882503813,-0.4134864400044753,1.6202002648288758,-1.4476571317275768,-0.6101746225786835,-0.9963912921364324,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,143.0,226.0,52.0,4.26645327,1862.295,-75.321,,Ambrose 1980,Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,184.5,-4.091054056245686,-1.9864468841152814,-0.41469114129228934,1.5977550645657175,-1.1975624094169515,-0.127524018010023,-0.6044694170051716,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,50.0,238.0,52.0,5.10067327,2608.9,0.0,,Berliner 1926,Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,144.0,-3.649620206438035,-1.8908850845491099,-0.4132229574120263,1.7262957235989131,-2.9726672839223287,-0.0033079488203080487,-1.1534319679240088,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,147.71,233.25,51.85,4.08668327,1699.858,-90.468,,Dreisbach 1949,NIST,2,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,190.48000000000002,-4.098224425418959,-1.9266391205307034,-0.355276372732086,1.5967128298829323,-1.0582899739042109,-0.0001818906512607299,-0.4685983503150375,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,148.0,233.0,52.0,4.64241327,2150.6,-43.15,,Dreisbach 1949,Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,190.5,-3.7913122201960787,-1.874556426969697,-0.3589820788372098,1.6963858727397256,-1.0470047194179894,-0.0025111360475165156,-0.47197436376932256,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,138.0,238.0,52.0,5.16668327,2640.5,0.0,,Hara 1976,Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,188.0,-3.6895971257739397,-1.909559527802493,-0.41399938877628717,1.7514339652079158,-1.25554705956342,0.0008806680240631692,-0.5592193647175545,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,92.0,118.0,52.0,6.35368327,3119.04,0.0,,Kahlbaum 1898,Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,105.0,-4.107628150425961,-2.004992865602305,-0.23839112501215265,2.319485507599431,-2.1881214677789957,-1.6203420399833828,-1.894472223851646,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,24.0,36.0,52.0,9.861,4189.0,0.0,,Lenchitz 1970 [51],Ewing 2013,1,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,solid,30.0,-4.188974844876741,-1.3650485059627488,1.0075708549085913,4.4429051930414545,-4.236257277469292,-3.689056606825167,-3.9572417944911766,valid,0.010918361558108103,-4.211464161044354,0.03031863377255562,-4.201176558576602,4,0
p-MNT,P-Nitrotoluene,114.0,220.0,52.0,4.18612327,1802.23,-81.172,,Levin 1938,Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,167.0,-4.1199261912357015,-1.9863623282300047,-0.4116602790767345,1.5816618564868539,-1.7039407215288032,-0.1884549841786214,-0.8343236654667976,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,86.0,121.0,52.0,8.33068327,4528.95,63.019,,Mann 1936,Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,103.5,-4.209014212342062,-2.052791942589616,-0.11618702649233725,2.914373887566544,-2.3971295253497296,-1.5758283263680823,-1.9701339356706296,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,99.0,238.0,52.0,5.06918327,2579.75,0.0,,Salachijev 1973,Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,168.5,-3.5833406273670985,-1.8442563655353084,-0.3831045879731594,1.7325086273045334,-1.8628333899489462,0.02223032076787579,-0.7719805475025474,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,8.11,38.99,51.55,8.465853397,3601.58526,-13.60604168,0.001008202,Stejfa 2021,Stejfa 2021,12,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,solid,23.55,-4.191541549160247,-1.5512395805283,0.6285503603837235,3.724080099288332,-4.990272126441875,-3.5983863975879338,-4.256372401718345,valid,0.010918361558108103,-4.211464161044354,0.03031863377255562,-4.201176558576602,4,0
p-MNT,P-Nitrotoluene,8.11,47.81,51.55,10.35682618,4823.252206,31.95300903,0.011115226,Stejfa 2021,Stejfa 2021,12,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,solid,27.96,-4.25452868214747,-1.549410254898497,0.8077795107620247,4.365975131248952,-5.042445456057818,-3.3101458005936415,-4.124674542782325,valid,0.010918361558108103,-4.211464161044354,0.03031863377255562,-4.201176558576602,4,0
p-MNT,P-Nitrotoluene,39.06,93.2,44.05,4.596093009,2081.81621,-56.79093163,0.000212956,Stejfa 2021,Stejfa 2021,12,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,66.13,-4.029297468595835,-1.9844555452939998,-0.40395711156079805,1.689985859778095,-3.5544974041804354,-2.1290086685632383,-2.77345308357045,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,54.0,238.0,52.0,5.40033327,2889.12,23.37,,"Stull 1947, Wichterle 1970, 27",Aim 1994,32,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,liquid,146.0,-3.585484097504355,-1.8858565817098762,-0.4184051493990175,1.7731550447200322,-2.842049475635057,-0.0047404409930402736,-1.128456389224442,valid,0.12219042878982789,-3.9174800715788325,0.23700493004669454,-4.042279772999054,12,0
p-MNT,P-Nitrotoluene,10.0,40.0,52.0,8.891535566,3906.464798,0.0,0.004958099,Widegreen 2010,Widegreen 2010,4,C7H7NO2,1-methyl-4-nitrobenzene,99-99-0,O=N(=O)C1=CC=C(C=C1)C,solid,25.0,-4.210811567992957,-1.5773503994294522,0.6352430625655714,3.838874636038155,-4.90491436513191,-3.5832043286191926,-4.210811567992957,valid,0.010918361558108103,-4.211464161044354,0.03031863377255562,-4.201176558576602,4,0
RDX,Cyclotrimethylene trinitramine,69.25,123.95,210.0,9.880395317,5664.810599,-29.24639004,0.002922827,Bikelyte 2020,Bikelyte 2020,27,C3H6N6O6,"1,3,5-trinitro-1,3,5-triazinane",121-82-4,O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)C1,solid,96.6,-11.185928782712361,-6.591692893004206,-2.8809575350537493,2.265416006300593,-8.209163349507415,-5.519237704451077,-6.756170150442367,valid,0.4364807982559116,-10.879437379900693,0.638060509826298,-11.117891546877411,14,0
RDX,Cyclotrimethylene trinitramine,146.0,180.0,204.0,9.117539822,5672.754523,0.0,,Brady 2012,Brady 2012,3,C3H6N6O6,"1,3,5-trinitro-1,3,5-triazinane",121-82-4,O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)C1,solid,163.0,-9.90897207805031,-6.084803801207826,-2.8717965892860615,1.7803419651804955,-4.416408700008828,-3.4009518981809563,-3.88889035798395,valid,0.4364807982559116,-10.879437379900693,0.638060509826298,-11.117891546877411,14,0
RDX,Cyclotrimethylene trinitramine,157.0,190.0,204.0,12.3617196,7048.599441,0.0,,Brady 2012,Brady 2012,3,C3H6N6O6,"1,3,5-trinitro-1,3,5-triazinane",121-82-4,O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)C1,solid,173.5,-11.279398766594,-6.527733544847919,-2.5354577031808105,3.2449900636875117,-4.024655945739859,-2.8571067866997737,-3.4193157543042663,valid,0.4364807982559116,-10.879437379900693,0.638060509826298,-11.117891546877411,14,0
RDX,Cyclotrimethylene trinitramine,148.0,200.0,204.0,9.994814675,6048.853544,0.0,,Brady 2012,Brady 2012,3,C3H6N6O6,"1,3,5-trinitro-1,3,5-triazinane",121-82-4,O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)C1,solid,174.0,-10.293139522551567,-6.21543199255996,-2.789405010089295,2.1711665549715455,-4.367891116285765,-2.789405010089295,-3.53275670820474,valid,0.4364807982559116,-10.879437379900693,0.638060509826298,-11.117891546877411,14,0
RDX,Cyclotrimethylene trinitramine,151.0,176.0,204.0,11.6060472,6780.205451,0.0,,Brady 2012,Brady 2012,3,C3H6N6O6,"1,3,5-trinitro-1,3,5-triazinane",121-82-4,O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)C1,solid,163.5,-11.134873313164514,-6.5641402608066475,-2.7238808376202037,2.8364611546013077,-4.379348181350936,-3.4895900058332394,-3.9217335191114167,valid,0.4364807982559116,-10.879437379900693,0.638060509826298,-11.117891546877411,14,0
RDX,Cyclotrimethylene trinitramine,170.0,200.0,210.0,13.66894599,7671.812023,0.0,,Cuddy 2014,Cuddy 2014,6,C3H6N6O6,"1,3,5-trinitro-1,3,5-triazinane",121-82-4,O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)C1,solid,185.0,-12.062437618921686,-6.890646728745816,-2.5453877794177355,3.746147020847829,-3.6430522566433527,-2.5453877794177355,-3.0762510480879666,valid,0.4364807982559116,-10.879437379900693,0.638060509826298,-11.117891546877411,14,0
RDX,Cyclotrimethylene trinitramine,70.2,174.2,205.0,12.23,7011.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C3H6N6O6,"1,3,5-trinitro-1,3,5-triazinane",121-82-4,O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)C1,solid,122.19999999999999,-11.285009223545195,-6.558690874983252,-2.58771108527951,3.161901959516264,-8.189397116644823,-3.4422923885101167,-5.5036537245478705,valid,0.4364807982559116,-10.879437379900693,0.638060509826298,-11.117891546877411,14,0
RDX,Cyclotrimethylene trinitramine,37.0,102.0,205.0,10.5,6473.0,0.0,,Dionne 1986 [40],Ewing 2013,1,C3H6N6O6,"1,3,5-trinitro-1,3,5-triazinane",121-82-4,O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)C1,solid,69.5,-11.210548381687072,-6.8469114297199525,-3.1806509563563363,2.1277565802237604,-10.370546509753346,-6.754431560709051,-8.390996643805632,valid,0.4364807982559116,-10.879437379900693,0.638060509826298,-11.117891546877411,14,0
RDX,Cyclotrimethylene trinitramine,110.0,138.0,205.0,8.99,5850.0,0.0,,Edwards 1953 [50],Ewing 2013,1,C3H6N6O6,"1,3,5-trinitro-1,3,5-triazinane",121-82-4,O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)C1,solid,124.0,-10.6309961428811,-6.687341551654832,-3.3739437810419535,1.4235510573627366,-6.278171734307714,-5.238383801532288,-5.739950900163667,valid,0.4364807982559116,-10.879437379900693,0.638060509826298,-11.117891546877411,14,0
